2018-01-05T09:41:41.000000Z -155.271468 19.415035 10.950000 1.401739 -0.64 1
2018-01-05T09:47:06.000000Z -155.271663 19.415710 11.228000 1.212875 -0.76 1
2018-01-07T05:39:22.000000Z -155.276286 19.406801 9.233000 1.448067 -0.6 1
